Vernier Format 2
Bandlücke-Ge1.cmbl 26.09.2019 16:22:46 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

191	61,406282096	0,208791	0,023199	2902,32615065	0,426898954731
191,5	61,602425613	0,228327	0,041514	2907,72482821	0,426106345408
192	61,928440723	0,229548	0,043956	2916,62268557	0,424806405754
192,5	62,45059935	0,201465	0,015873	2930,6769855	0,422769212073
193	62,711411438	0,206349	0,035409	2937,60586372	0,421772033922
193,5	63,103164021	0,191697	0,026862	2947,898954	0,420299345172
194	63,560119626	0,206349	0,0500611	2959,73105779	0,418619116334
194,5	63,755728692	0,194139	0,047619	2964,73852967	0,417912064623
195	64,277887319	0,200244	0,023199	2977,93607415	0,416059972124
195,5	64,538699407	0,169719	0,015873	2984,43553877	0,415153882167
196	64,865248968	0,173382	0,041514	2992,48598748	0,414037026468
196,5	65,386873144	0,192918	0,041514	3005,14386718	0,412293073065
197	65,648219683	0,202686	0,0512821	3011,39218203	0,411437609288
197,5	66,17037831	0,161172	0,013431	3023,68826136	0,409764464093
198	66,431190398	0,15873	0,026862	3029,73602705	0,408946518422
198,5	66,692002486	0,17094	0,030525	3035,72101377	0,408140271909
199	67,2795779154	0,175824	0,037851	3048,97373071	0,406366243015
199,5	67,4753473167	0,197802	0,042735	3053,31814662	0,405788044515
200	67,9973990535	0,161172	0,026862	3064,72884787	0,404277200857
200,5	68,2584249219	0,147741	0,023199	3070,33884506	0,403538522139
201	68,5847072574	0,14652	0,030525	3077,26171525	0,40263068749
201,5	69,1067589942	0,130647	0,020757	3088,13064353	0,401213595867
202	69,3677848626	0,140415	0,034188	3093,46902288	0,400521224178
202,5	69,628810731	0,161172	0,032967	3098,74319751	0,399839522357
203	70,1508624678	0,159951	0,035409	3109,09849615	0,398507799458
203,5	70,4771448033	0,119658	0,023199	3115,43953744	0,397696692589
204	70,7381706717	0,150183	0,039072	3120,43963701	0,39705943525
204,5	71,2602224085	0,136752	0,0573871	3130,24544028	0,395815607318
205	71,5212482769	0,128205	0,032967	3135,05094047	0,395208889274
205,5	72,0433000137	0,124542	0,026862	3144,46663925	0,394025487354
206	72,3695823492	0,0891331	0,013431	3150,21893461	0,393305997367
206,5	72,5653517505	0,139194	0,045177	3153,62128676	0,392881670733
207	73,1526599544	0,115995	0,030525	3163,6072819	0,3916415312
207,5	73,4136858228	0,101343	0,035409	3167,93886564	0,391106032203
208	73,6747116912	0,0830281	0,015873	3172,20469905	0,390580090992
208,5	74,196763428	0,0647131	0,020757	3180,53876214	0,389556642022
209	74,4577892964	0,0671551	0,02442	3184,60681883	0,389059017481
209,5	74,9798410332	0,0964591	0,040293	3192,54456038	0,388091685665
210	75,2408669016	0,101343	0,0659341	3196,41408048	0,387621869008
210,5	75,5671492371	0,0708181	0,013431	3201,15767885	0,387047476039
211	76,0239445068	0,0598291	0,039072	3207,6242785	0,386267184815
211,5	76,2849703752	0,0891331	0,037851	3211,22796523	0,385833710162
212	76,8722785791	0,0818071	0,032967	3219,09246404	0,384891087734
212,5	77,1333044475	0,0854701	0,0549451	3222,47927592	0,384486568853
213	77,3943303159	0,0610501	0,020757	3225,7992055	0,384090862781
213,5	77,9163820527	0,0537241	0,025641	3232,23814352	0,383325715799
214	78,1774079211	0,040293	0,02442	3235,35701833	0,382956190918
214,5	78,6994596579	0,02442	0,013431	3241,39325586	0,382243036312
215	78,9604855263	0,040293	0,043956	3244,3104933	0,381899328858
215,5	79,2215113947	0,043956	0,037851	3247,16039534	0,381564151182
216	79,8088195986	0,0500611	0,045177	3253,32617573	0,380841001816
216,5	80,0045889999	0,021978	0,013431	3255,30550451	0,380609438433
217	80,3308713354	0,026862	0,014652	3258,51992002	0,380233980583
217,5	80,8529230722	0,029304	0,028083	3263,44314443	0,37966036029
218	81,1139489406	0,030525	0,0500611	3265,80318307	0,379385998037
218,5	81,6360006774	0,040293	0,023199	3270,31986831	0,378862022644
219	81,8970265458	0,019536	0,021978	3272,47642117	0,378612353625
219,5	82,1580524142	0,00732601	0,00732601	3274,56505404	0,378370861337
220	82,680104151	0,0500611	0,0622711	3278,53838783	0,377912305252
220,5	82,9411300194	0,041514	0,020757	3280,42300628	0,377695192855
221	83,2021558878	0,031746	0,043956	3282,2395398	0,377486159975
221,5	83,7242076246	0,045177	0,0500611	3285,66820271	0,377092245339
222	83,985233493	0,026862	0,013431	3287,28026092	0,376907322058
222,5	84,5072852298	0,041514	0,021978	3290,29966358	0,376561446276
223	84,8335675653	0,02442	0,02442	3292,04809205	0,376361452006
223,5	85,0945934337	0,0720391	0,039072	3293,36997054	0,376210389687
224	85,6166451705	0,0573871	0,04884	3295,80864059	0,375932020064
224,5	85,8776710389	0,046398	0,025641	3296,92538154	0,375804683641
225	86,1386969073	0,03663	0,034188	3297,97369507	0,37568522813
225,5	86,6607486441	0,0647131	0,037851	3299,86495424	0,375469910794
226	86,9217745125	0,0671551	0,041514	3300,70786063	0,375374026517
226,5	87,4438262493	0,020757	0,019536	3302,18813954	0,375205756802
227	87,7701085848	0,037851	0,00854701	3302,97410636	0,375116473851
227,5	87,9658779861	0,0598291	0,047619	3303,39427326	0,375068761857
228	88,55318619	0,0744811	0,047619	3304,42336073	0,374951955226
228,5	88,8142120584	0,0866911	0,040293	3304,76929138	0,374912706685
229	89,2710073281	0,0537241	0,023199	3305,20962126	0,374862759696
229,5	89,5972896636	0,0622711	0,00976801	3305,39552036	0,374841677
230	89,858315532	0,0744811	0,023199	3305,46706126	0,374833564224
230,5	90,4456237359	0,0915751	0,03663	3305,37719238	0,374843755459
231	90,6413931372	0,0915751	0,042735	3305,27005691	0,374855905469
231,5	90,9024190056	0,0830281	0,045177	3305,06718431	0,374878914983
232	91,4244707424	0,0537241	0,00976801	3304,45565553	0,374948290781
232,5	91,6854966108	0,0622711	0,037851	3304,04701203	0,374994664267
233	92,0117789463	0,0537241	0,037851	3303,43977487	0,375063595658
233,5	92,5338306831	0,0573871	0,034188	3302,24537657	0,375199253451
